Date	Site	Keyword	Market	Location	Device	Google	Google Base Rank	Yahoo	Bing	Google URL	Yahoo URL	Bing URL	Advertiser Competition	Global Monthly Searches	Regional Monthly Searches	CPC	Tags
2016-02-15	STAT	daily rank tracking software	GB-en		desktop	41	41	20	20	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	getstat.com/our-clients/retailers-marketplaces/	0	50	10	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily rank tracking software	US-en		desktop	51	51			getstat.com/take-the-tour/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily rank tracking software	US-en		desktop	39	39			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily rank tracking software	US-en		desktop	38	38			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily rank tracking software	US-en		desktop	41	41			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily rank tracking software	US-en		desktop	40	40			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily rank tracking software	US-en		desktop	54	54			getstat.com/take-the-tour/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily rank tracking software	US-en		desktop	39	39			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily rank tracking software	US-en		desktop	53	53			getstat.com/take-the-tour/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily rank tracking software	US-en		desktop	61	61			getstat.com/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily rank tracking software	US-en		desktop	41	41			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily rank tracking software	US-en		desktop	39	39			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily rank tracking software	US-en		desktop	42	42			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily rank tracking software	US-en		desktop	44	44			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily rank tracking software	US-en		desktop	43	43			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily rank tracking software	US-en		desktop	42	42			getstat.com/our-clients/retailers-marketplaces/			0.06	50	30	0.00	desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily seo serp tracker	GB-en		desktop	5	5	20	20	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily seo serp tracker	GB-en		desktop	4	4	20	20	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily seo serp tracker	GB-en		desktop	5	5			getstat.com/take-the-tour/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily seo serp tracker	GB-en		desktop	5	5	28	28	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily seo serp tracker	GB-en		desktop	5	5	28	28	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily seo serp tracker	GB-en		desktop	4	4			getstat.com/take-the-tour/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily seo serp tracker	GB-en		desktop	4	4	20	20	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily seo serp tracker	GB-en		desktop	4	4	20	20	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily seo serp tracker	GB-en		desktop	4	4			getstat.com/take-the-tour/			0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily seo serp tracker	GB-en		desktop	5	5	20	20	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily seo serp tracker	GB-en		desktop	5	5	19	19	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily seo serp tracker	GB-en		desktop	5	5	19	19	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily seo serp tracker	GB-en		desktop	5	5	24	24	getstat.com/take-the-tour/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily seo serp tracker	GB-en		desktop	5	5	32	32	getstat.com/take-the-tour/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily seo serp tracker	GB-en		desktop	5	5	38	38	getstat.com/take-the-tour/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	getstat.com/the-vancouver-seo-meetup-for-search-nerds/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily seo serp tracker	US-en		desktop	3	3			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-02	STAT	daily seo serp tracker	US-en		desktop	4	4	22	22	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-03	STAT	daily seo serp tracker	US-en		desktop	4	4	23	23	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-04	STAT	daily seo serp tracker	US-en		desktop	3	3			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-05	STAT	daily seo serp tracker	US-en		desktop	4	4			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-06	STAT	daily seo serp tracker	US-en		desktop	4	4	21	21	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-07	STAT	daily seo serp tracker	US-en		desktop	4	4			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-08	STAT	daily seo serp tracker	US-en		desktop	4	4	17	17	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-09	STAT	daily seo serp tracker	US-en		desktop	4	4	17	17	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-10	STAT	daily seo serp tracker	US-en		desktop	4	4	14	14	getstat.com/take-the-tour/	getstat.com/	getstat.com/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-11	STAT	daily seo serp tracker	US-en		desktop	4	4			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-12	STAT	daily seo serp tracker	US-en		desktop	5	5	14	14	getstat.com/take-the-tour/	getstat.com/making-sense-of-local-search-1-the-armchair-researcher/	getstat.com/making-sense-of-local-search-1-the-armchair-researcher/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-13	STAT	daily seo serp tracker	US-en		desktop	5	5			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-14	STAT	daily seo serp tracker	US-en		desktop	5	5			getstat.com/take-the-tour/			0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-15	STAT	daily seo serp tracker	US-en		desktop	5	5	15	15	getstat.com/take-the-tour/	getstat.com/making-sense-of-local-search-1-the-armchair-researcher/	getstat.com/making-sense-of-local-search-1-the-armchair-researcher/	0	0	0	0.00	1st page us-en desktop / desktop keywords / desktop, us-en / getstat / google webmaster tools / take the tour
2016-02-01	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-02	STAT	daily serp analytics	GB-en		desktop	1	1	2	2	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-03	STAT	daily serp analytics	GB-en		desktop	1	1	2	2	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-04	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-05	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-06	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-07	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-08	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-09	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-10	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-11	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-12	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-13	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-14	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-15	STAT	daily serp analytics	GB-en		desktop	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	desktop keywords / desktop, gb-en / getstat / take the tour
2016-02-01	STAT	daily serp analytics	GB-en		smartphone	1	1	2	2	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-02	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-03	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-04	STAT	daily serp analytics	GB-en		smartphone	1	1	2	2	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-05	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-06	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-07	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-08	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
2016-02-09	STAT	daily serp analytics	GB-en		smartphone	1	1	1	1	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	getstat.com/take-the-tour/unlimited-daily-tracking/	0	0	0	0.00	getstat / take the tour
